query,target,evalue,lddt,pdb_id,chain,SCIENTIFIC_NAME
rank00004_coA_proteinbinders_6275_A,7u5e-assembly1_H,3.036,0.3821,7u5e,H,Aeromonas salmonicida
rank00004_coA_proteinbinders_6275_A,6bok-assembly2_HD,4.898,0.3821,6bok,HD,Escherichia coli
rank00004_coA_proteinbinders_6275_A,2zho-assembly3_F,1.481,0.3806,2zho,F,Thermus thermophilus
rank00004_coA_proteinbinders_6275_A,4z7k-assembly1_B,2.39,0.3806,4z7k,B,Methanococcus maripaludis C5
rank00004_coA_proteinbinders_6275_A,2eg1-assembly1_A,3.856,0.3794,2eg1,A,Aquifex aeolicus
rank00004_coA_proteinbinders_6275_A,2lqj-assembly1_A,3.036,0.3792,2lqj,A,Mycobacterium tuberculosis
rank00004_coA_proteinbinders_6275_A,6pij-assembly1_H,1.772,0.3788,6pij,H,Vibrio cholerae
rank00004_coA_proteinbinders_6275_A,6lrr-assembly1_G,2.537,0.3788,6lrr,G,Nostoc sp. PCC 7120 = FACHB-418
rank00004_coA_proteinbinders_6275_A,2aus-assembly1_C,0.3974,0.3786,2aus,C,Pyrococcus abyssi
rank00004_coA_proteinbinders_6275_A,8f4r-assembly1_B,4.614,0.3784,8f4r,B,Escherichia coli
rank00004_coA_proteinbinders_6275_A,3ovb-assembly1_A,0.8647,0.3771,3ovb,A,Archaeoglobus fulgidus
rank00004_coA_proteinbinders_6275_A,3gz7-assembly1_B,3.632,0.3768,3gz7,B,Bordetella bronchiseptica
rank00004_coA_proteinbinders_6275_A,5t0o-assembly1_B,6.222,0.3768,5t0o,B,Campylobacter jejuni
rank00004_coA_proteinbinders_6275_A,1ueu-assembly1_A,0.4755,0.3763,1ueu,A,Archaeoglobus fulgidus
rank00004_coA_proteinbinders_6275_A,4v67-assembly2_CX,1.314,0.3756,4v67,CX,Thermus thermophilus
rank00004_coA_proteinbinders_6275_A,5m2a-assembly1_A,0.918,0.3754,5m2a,A,Beggiatoa sp. PS
rank00004_coA_proteinbinders_6275_A,2gff-assembly1_A,0.604,0.3747,2gff,A,Yersinia pestis
rank00004_coA_proteinbinders_6275_A,3e8o-assembly1_B,0.4219,0.3742,3e8o,B,Deinococcus radiodurans
rank00004_coA_proteinbinders_6275_A,1gh8-assembly1_A,3.036,0.3739,1gh8,A,Methanothermobacter thermautotrophicus
rank00004_coA_proteinbinders_6275_A,5czp-assembly2_QY,0.5359,0.3737,5czp,QY,Escherichia coli K-12
rank00004_coA_proteinbinders_6275_A,1wd6-assembly1_B,1.997,0.3735,1wd6,B,Escherichia coli
rank00004_coA_proteinbinders_6275_A,2wve-assembly1_A,3.036,0.3729,2wve,A,Helicobacter pylori 26695
rank00004_coA_proteinbinders_6275_A,1tz0-assembly1_A,5.521,0.371,1tz0,A,Bacillus cereus ATCC 14579
rank00004_coA_proteinbinders_6275_A,7lu4-assembly1_B,1.772,0.3688,7lu4,B,Thermanaerothrix daxensis
rank00004_coA_proteinbinders_6275_A,4v5e-assembly2_CY,1.395,0.3674,4v5e,CY,Thermus thermophilus HB8
rank00004_coA_proteinbinders_6275_A,4zm1-assembly1_A,1.238,0.3669,4zm1,A,Shigella flexneri
rank00004_coA_proteinbinders_6275_A,2omo-assembly4_E,0.6412,0.3665,2omo,E,Nitrosomonas europaea
rank00004_coA_proteinbinders_6275_A,4v63-assembly1_AX,1.669,0.3661,4v63,AX,Thermus thermophilus HB27
rank00004_coA_proteinbinders_6275_A,6u45-assembly1_A,3.632,0.3648,6u45,A,Candidatus Methanoperedens nitratireducens
rank00004_coA_proteinbinders_6275_A,7yse-assembly1_C,0.2776,0.3638,7yse,C,Escherichia coli K-12
rank00004_coA_proteinbinders_6275_A,7o1c-assembly1_B9,0.7227,0.3638,7o1c,B9,Escherichia coli K-12
rank00004_coA_proteinbinders_6275_A,2xma-assembly1_B,0.6807,0.3627,2xma,B,Deinococcus radiodurans
rank00004_coA_proteinbinders_6275_A,8avi-assembly1_B,2.537,0.3624,8avi,B,Bacillus cereus ATCC 14579
rank00004_coA_proteinbinders_6275_A,8k27-assembly1_I,1.314,0.3622,8k27,I,Vibrio phage ICP1_2004_A
rank00004_coA_proteinbinders_6275_A,4rbv-assembly2_C,1.772,0.362,4rbv,C,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2
rank00004_coA_proteinbinders_6275_A,5nbz-assembly1_L,2.39,0.3614,5nbz,L,Staphylococcus aureus
rank00004_coA_proteinbinders_6275_A,5y5z-assembly1_N,5.2,0.361,5y5z,N,Thermus thermophilus HB8
rank00004_coA_proteinbinders_6275_A,6b4v-assembly1_JA,1.166,0.3605,6b4v,JA,Escherichia coli
rank00004_coA_proteinbinders_6275_A,1yrx-assembly1_B,0.8145,0.3601,1yrx,B,Cereibacter sphaeroides 2.4.1
rank00004_coA_proteinbinders_6275_A,6uvn-assembly1_A,1.314,0.36,6uvn,A,Vibrio cholerae
rank00004_coA_proteinbinders_6275_A,3n79-assembly1_A,9.457,0.3598,3n79,A,Salmonella enterica subsp. enterica serovar Typhimurium
rank00004_coA_proteinbinders_6275_A,7wkp-assembly1_A,1.314,0.3597,7wkp,A,Vibrio phage ICP1_2011_A
rank00004_coA_proteinbinders_6275_A,5mdy-assembly1_7,4.346,0.3592,5mdy,7,Thermus thermophilus HB8
rank00004_coA_proteinbinders_6275_A,6orl-assembly1_A,1.573,0.358,6orl,A,Escherichia coli
rank00004_coA_proteinbinders_6275_A,4kr7-assembly1_A,2.251,0.3579,4kr7,A,Thermotoga maritima MSB8
rank00004_coA_proteinbinders_6275_A,8ddj-assembly1_A,7.445,0.3576,8ddj,A,Escherichia coli K-12
rank00004_coA_proteinbinders_6275_A,2zho-assembly2_C,3.422,0.3568,2zho,C,Thermus thermophilus
rank00004_coA_proteinbinders_6275_A,1xbw-assembly2_D,7.904,0.3558,1xbw,D,Staphylococcus aureus subsp. aureus MW2
rank00004_coA_proteinbinders_6275_A,3znj-assembly1_3,0.5359,0.3553,3znj,3,Rhodococcus opacus
rank00004_coA_proteinbinders_6275_A,3zo7-assembly1_F,0.3321,0.3544,3zo7,F,Rhodococcus opacus
rank00004_coA_proteinbinders_6275_A,2ifx-assembly1_B,0.7227,0.3544,2ifx,B,Cupriavidus necator
rank00004_coA_proteinbinders_6275_A,3znj-assembly3_9,0.5359,0.3537,3znj,9,Rhodococcus opacus
rank00004_coA_proteinbinders_6275_A,1xbw-assembly1_B,1.772,0.353,1xbw,B,Staphylococcus aureus subsp. aureus MW2
rank00004_coA_proteinbinders_6275_A,2zzf-assembly1_A,6.606,0.3512,2zzf,A,Pyrococcus horikoshii
rank00004_coA_proteinbinders_6275_A,4z7l-assembly1_B,0.6807,0.3511,4z7l,B,Methanococcus maripaludis C5
rank00004_coA_proteinbinders_6275_A,1zbt-assembly1_A,1.035,0.3502,1zbt,A,Streptococcus mutans
rank00004_coA_proteinbinders_6275_A,1x8d-assembly2_D,1.772,0.35,1x8d,D,Escherichia coli
rank00004_coA_proteinbinders_6275_A,5yei-assembly2_F,2.694,0.3496,5yei,F,Pseudomonas aeruginosa PAO1
rank00004_coA_proteinbinders_6275_A,3hx9-assembly1_B,4.614,0.3495,3hx9,B,Mycobacterium tuberculosis
rank00004_coA_proteinbinders_6275_A,1u8s-assembly1_B,8.391,0.3494,1u8s,B,Vibrio cholerae
rank00004_coA_proteinbinders_6275_A,4w2e-assembly1_y,4.346,0.3493,4w2e,Y,Thermus thermophilus HB8
rank00004_coA_proteinbinders_6275_A,3jce-assembly1_x,7.904,0.3489,3jce,X,Escherichia coli K-12
rank00004_coA_proteinbinders_6275_A,4v5j-assembly2_CY,0.8145,0.3487,4v5j,CY,Thermus thermophilus HB8
rank00004_coA_proteinbinders_6275_A,4x4v-assembly3_C,1.098,0.3484,4x4v,C,Archaeoglobus fulgidus DSM 4304
rank00004_coA_proteinbinders_6275_A,7byw-assembly1_B,1.098,0.3483,7byw,B,Paracidovorax avenae ATCC 19860
rank00004_coA_proteinbinders_6275_A,2qg9-assembly1_D,1.669,0.3482,2qg9,D,Escherichia coli
rank00004_coA_proteinbinders_6275_A,4zm5-assembly1_A,2.39,0.3478,4zm5,A,Shigella flexneri
rank00004_coA_proteinbinders_6275_A,8fxr-assembly1_AT,3.422,0.3465,8fxr,AT,Agrobacterium phage Milano
rank00004_coA_proteinbinders_6275_A,1xbw-assembly2_C,2.86,0.3465,1xbw,C,Staphylococcus aureus subsp. aureus MW2
rank00004_coA_proteinbinders_6275_A,2f5g-assembly1_B,0.3129,0.3464,2f5g,B,Saccharolobus solfataricus
rank00004_coA_proteinbinders_6275_A,7raz-assembly1_D,6.606,0.3462,7raz,D,Escherichia coli 'BL21-Gold(DE3)pLysS AG'
rank00004_coA_proteinbinders_6275_A,6szs-assembly1_z,1.395,0.3459,6szs,Z,Escherichia coli K-12
rank00004_coA_proteinbinders_6275_A,6gxn-assembly1_v,1.573,0.3457,6gxn,V,Escherichia coli
rank00004_coA_proteinbinders_6275_A,4qig-assembly1_B,1.573,0.3443,4qig,B,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2
rank00004_coA_proteinbinders_6275_A,2dt9-assembly1_B,2.537,0.3432,2dt9,B,Thermus thermophilus
rank00004_coA_proteinbinders_6275_A,3znu-assembly1_I,0.7672,0.3427,3znu,I,Rhodococcus opacus
rank00004_coA_proteinbinders_6275_A,1wjx-assembly1_A,8.908,0.3423,1wjx,A,Thermus thermophilus
rank00004_coA_proteinbinders_6275_A,7k55-assembly1_8,7.013,0.3422,7k55,8,Escherichia coli K-12
rank00004_coA_proteinbinders_6275_A,4hl9-assembly4_H,1.314,0.3417,4hl9,H,Rhodospirillum rubrum ATCC 11170
rank00004_coA_proteinbinders_6275_A,7mp7-assembly1_A,0.6807,0.3416,7mp7,A,Thermus thermophilus
rank00004_coA_proteinbinders_6275_A,7pjw-assembly1_x,9.457,0.3408,7pjw,X,Escherichia coli
rank00004_coA_proteinbinders_6275_A,5k9f-assembly1_A,3.856,0.3407,5k9f,A,Paraburkholderia xenovorans LB400
rank00004_coA_proteinbinders_6275_A,1o51-assembly1_A,2.694,0.3399,1o51,A,Thermotoga maritima
rank00004_coA_proteinbinders_6275_A,3env-assembly1_B,1.997,0.3398,3env,B,Vibrio vulnificus
rank00004_coA_proteinbinders_6275_A,7oj0-assembly1_8,1.098,0.339,7oj0,8,Escherichia coli K-12
rank00004_coA_proteinbinders_6275_A,3g2e-assembly1_D,7.445,0.339,3g2e,D,Campylobacter jejuni
rank00004_coA_proteinbinders_6275_A,2xo6-assembly1_D,0.5048,0.3357,2xo6,D,Deinococcus radiodurans
rank00004_coA_proteinbinders_6275_A,6ztj-assembly1_CF,5.861,0.3354,6ztj,CF,Escherichia coli
rank00004_coA_proteinbinders_6275_A,6x6t-assembly1_AB,5.861,0.3354,6x6t,AB,Escherichia coli
rank00004_coA_proteinbinders_6275_A,6c6u-assembly1_N,6.606,0.3354,6c6u,N,Escherichia coli K-12
rank00004_coA_proteinbinders_6275_A,2bm0-assembly1_A,8.908,0.3346,2bm0,A,Thermus thermophilus
rank00004_coA_proteinbinders_6275_A,1iuj-assembly1_B,1.997,0.3342,1iuj,B,Thermus thermophilus
rank00004_coA_proteinbinders_6275_A,3ab2-assembly1_D,2.537,0.3339,3ab2,D,Corynebacterium glutamicum
rank00004_coA_proteinbinders_6275_A,5gxz-assembly1_B,5.521,0.3335,5gxz,B,Acetivibrio thermocellus
rank00004_coA_proteinbinders_6275_A,4v9n-assembly2_CY,3.856,0.3328,4v9n,CY,Thermus thermophilus HB27
rank00004_coA_proteinbinders_6275_A,3gfy-assembly1_A,2.86,0.3308,3gfy,A,Klebsiella pneumoniae subsp. pneumoniae MGH 78578
rank00004_coA_proteinbinders_6275_A,4fpi-assembly1_C,0.7672,0.3286,4fpi,C,Rhodococcus opacus
rank00004_coA_proteinbinders_6275_A,6v3b-assembly1_f,1.238,0.3281,6v3b,F,Acinetobacter baumannii AB0057
rank00004_coA_proteinbinders_6275_A,2gnk-assembly1_A,3.036,0.3281,2gnk,A,Escherichia coli
rank00004_coA_proteinbinders_6275_A,6i05-assembly1_A,2.39,0.3253,6i05,A,Pseudomonas aeruginosa
rank00004_coA_proteinbinders_6275_A,3izp-assembly1_E,4.346,0.3245,3izp,E,Thermus thermophilus
rank00004_coA_proteinbinders_6275_A,4dn9-assembly1_A,8.391,0.3244,4dn9,A,Chloroflexus aurantiacus J-10-fl
rank00004_coA_proteinbinders_6275_A,7d3u-assembly1_E,6.222,0.324,7d3u,E,Dietzia sp. DQ12-45-1b
rank00004_coA_proteinbinders_6275_A,7y8x-assembly1_E,0.6412,0.3235,7y8x,E,Bacillus thermotolerans
rank00004_coA_proteinbinders_6275_A,7y8v-assembly1_E,1.238,0.3233,7y8v,E,Bacillus thermotolerans
rank00004_coA_proteinbinders_6275_A,3ab4-assembly4_N,1.035,0.3227,3ab4,N,Corynebacterium glutamicum
rank00004_coA_proteinbinders_6275_A,6bwo-assembly1_A,0.918,0.3218,6bwo,A,Lactiplantibacillus plantarum
rank00004_coA_proteinbinders_6275_A,2ap6-assembly1_A,1.997,0.321,2ap6,A,Agrobacterium fabrum str. C58
rank00004_coA_proteinbinders_6275_A,2nrq-assembly1_A,1.395,0.3208,2nrq,A,Saccharolobus solfataricus
rank00004_coA_proteinbinders_6275_A,1r6y-assembly1_A,1.098,0.32,1r6y,A,Escherichia coli
rank00004_coA_proteinbinders_6275_A,2zho-assembly3_E,2.39,0.3176,2zho,E,Thermus thermophilus
rank00004_coA_proteinbinders_6275_A,3go9-assembly1_A,1.098,0.3172,3go9,A,Yersinia pestis
rank00004_coA_proteinbinders_6275_A,3kkf-assembly1_A,1.573,0.3169,3kkf,A,Bacteroides thetaiotaomicron
rank00004_coA_proteinbinders_6275_A,6dzs-assembly1_B,1.573,0.3165,6dzs,B,Mycolicibacterium hassiacum DSM 44199
rank00004_coA_proteinbinders_6275_A,3k5o-assembly1_A,7.445,0.3153,3k5o,A,Escherichia coli K-12
rank00004_coA_proteinbinders_6275_A,1n5v-assembly1_B,1.395,0.3144,1n5v,B,Streptomyces coelicolor A3(2)
rank00004_coA_proteinbinders_6275_A,4v4r-assembly1_AY,0.8647,0.3137,4v4r,AY,Thermus thermophilus HB8
rank00004_coA_proteinbinders_6275_A,7uvp-assembly1_A,3.223,0.3127,7uvp,A,Bacteroides thetaiotaomicron VPI-5482
rank00004_coA_proteinbinders_6275_A,1x7v-assembly3_C,1.997,0.3119,1x7v,C,Pseudomonas aeruginosa
rank00004_coA_proteinbinders_6275_A,5h7j-assembly1_A,4.898,0.3095,5h7j,A,Pyrococcus horikoshii OT3
rank00004_coA_proteinbinders_6275_A,3ab4-assembly3_K,1.573,0.3069,3ab4,K,Corynebacterium glutamicum
rank00004_coA_proteinbinders_6275_A,2xqc-assembly1_A,0.6412,0.3062,2xqc,A,Deinococcus radiodurans
rank00004_coA_proteinbinders_6275_A,1xbw-assembly1_A,4.094,0.3042,1xbw,A,Staphylococcus aureus subsp. aureus MW2
rank00004_coA_proteinbinders_6275_A,6brd-assembly1_A,3.223,0.3031,6brd,A,Streptomyces venezuelae ATCC 10712
rank00004_coA_proteinbinders_6275_A,2pd1-assembly1_A,3.632,0.3027,2pd1,A,Nitrosomonas europaea
rank00004_coA_proteinbinders_6275_A,2qlw-assembly1_A,4.094,0.3018,2qlw,A,Rhizobium leguminosarum bv. trifolii
rank00004_coA_proteinbinders_6275_A,4zos-assembly1_C,1.882,0.2989,4zos,C,Yersinia enterocolitica subsp. enterocolitica 8081
rank00004_coA_proteinbinders_6275_A,5bs5-assembly2_B,5.521,0.2975,5bs5,B,Acinetobacter baumannii ATCC 17978
rank00004_coA_proteinbinders_6275_A,3ab2-assembly3_L,0.9746,0.2974,3ab2,L,Corynebacterium glutamicum
rank00004_coA_proteinbinders_6275_A,5buf-assembly2_B,8.908,0.297,5buf,B,Acinetobacter baumannii AB307-0294
rank00004_coA_proteinbinders_6275_A,4nl8-assembly1_A,3.422,0.2952,4nl8,A,Klebsiella pneumoniae subsp. pneumoniae MGH 78578
rank00004_coA_proteinbinders_6275_A,6lrr-assembly1_C,2.86,0.2918,6lrr,C,Nostoc sp. PCC 7120 = FACHB-418
rank00004_coA_proteinbinders_6275_A,1tlu-assembly1_B,5.521,0.2906,1tlu,B,Thermotoga maritima
rank00004_coA_proteinbinders_6275_A,4dpo-assembly1_B,1.314,0.2895,4dpo,B,Methanosarcina mazei Go1
rank00004_coA_proteinbinders_6275_A,3bb5-assembly2_C,2.251,0.2888,3bb5,C,Jannaschia sp. CCS1
rank00004_coA_proteinbinders_6275_A,5jwi-assembly1_A,5.2,0.2886,5jwi,A,Porphyromonas endodontalis
rank00004_coA_proteinbinders_6275_A,7y8v-assembly1_F,4.094,0.286,7y8v,F,Bacillus thermotolerans
rank00004_coA_proteinbinders_6275_A,3ab4-assembly1_C,1.669,0.2826,3ab4,C,Corynebacterium glutamicum
rank00004_coA_proteinbinders_6275_A,5tcu-assembly1_LK,2.86,0.2635,5tcu,LK,Staphylococcus aureus subsp. aureus NCTC 8325
rank00004_coA_proteinbinders_6275_A,4za1-assembly1_C,4.094,0.252,4za1,C,Streptomyces actuosus
rank00005_coA_proteinbinders_1985_A,5oel-assembly1_A,0.6203,0.4505,5oel,A,Mycobacterium tuberculosis CDC1551
rank00005_coA_proteinbinders_1985_A,4pfd-assembly2_B,0.3428,0.448,4pfd,B,Mycobacterium tuberculosis H37Rv
rank00005_coA_proteinbinders_1985_A,6hf0-assembly1_A,0.5437,0.4468,6hf0,A,Mycobacterium tuberculosis
rank00005_coA_proteinbinders_1985_A,6hf0-assembly2_B,0.5437,0.4458,6hf0,B,Mycobacterium tuberculosis
rank00005_coA_proteinbinders_1985_A,4p8m-assembly2_B,0.2813,0.4443,4p8m,B,Mycobacterium tuberculosis H37Rv
rank00005_coA_proteinbinders_1985_A,4p8m-assembly1_A,1.123,0.4442,4p8m,A,Mycobacterium tuberculosis H37Rv
rank00005_coA_proteinbinders_1985_A,4p8y-assembly2_B,0.1194,0.4439,4p8y,B,Mycobacterium tuberculosis H37Rv
rank00005_coA_proteinbinders_1985_A,4p8p-assembly2_B,1.123,0.4434,4p8p,B,Mycobacterium tuberculosis H37Rv
rank00005_coA_proteinbinders_1985_A,4fdp-assembly1_A,0.2023,0.443,4fdp,A,Mycobacterium tuberculosis
rank00005_coA_proteinbinders_1985_A,4p8t-assembly1_A,0.3209,0.4407,4p8t,A,Mycobacterium tuberculosis H37Rv
rank00005_coA_proteinbinders_1985_A,4p8h-assembly2_B,0.3911,0.438,4p8h,B,Mycobacterium tuberculosis H37Rv
rank00005_coA_proteinbinders_1985_A,4p8p-assembly1_A,0.6203,0.4359,4p8p,A,Mycobacterium tuberculosis H37Rv
rank00005_coA_proteinbinders_1985_A,5oel-assembly2_B,0.4177,0.4351,5oel,B,Mycobacterium tuberculosis CDC1551
rank00005_coA_proteinbinders_1985_A,4kw5-assembly2_B,0.1894,0.4203,4kw5,B,Mycobacterium tuberculosis H37Rv
rank00005_coA_proteinbinders_1985_A,4p8n-assembly1_A,0.3911,0.4202,4p8n,A,Mycobacterium tuberculosis H37Rv
rank00005_coA_proteinbinders_1985_A,4p8y-assembly1_A,0.1455,0.4193,4p8y,A,Mycobacterium tuberculosis H37Rv
rank00005_coA_proteinbinders_1985_A,4fdn-assembly1_A,0.2308,0.4172,4fdn,A,Mycobacterium tuberculosis
rank00005_coA_proteinbinders_1985_A,4feh-assembly1_A,0.3911,0.4158,4feh,A,Mycobacterium tuberculosis
rank00005_coA_proteinbinders_1985_A,6hf3-assembly1_A,0.4177,0.4145,6hf3,A,Mycobacterium tuberculosis
rank00005_coA_proteinbinders_1985_A,6hfv-assembly1_A,0.166,0.4144,6hfv,A,Mycobacterium tuberculosis H37Rv
rank00005_coA_proteinbinders_1985_A,4p8c-assembly1_A,0.4462,0.4134,4p8c,A,Mycobacterium tuberculosis H37Rv
rank00005_coA_proteinbinders_1985_A,6hfw-assembly1_A,0.2308,0.4117,6hfw,A,Mycobacterium tuberculosis H37Rv
rank00005_coA_proteinbinders_1985_A,4fdo-assembly1_A,0.2023,0.4116,4fdo,A,Mycobacterium tuberculosis
rank00005_coA_proteinbinders_1985_A,5oep-assembly2_B,0.6203,0.4099,5oep,B,Mycobacterium tuberculosis H37Rv
rank00005_coA_proteinbinders_1985_A,4p8n-assembly2_B,1.461,0.4099,4p8n,B,Mycobacterium tuberculosis H37Rv
rank00005_coA_proteinbinders_1985_A,4ff6-assembly1_A,0.2161,0.4097,4ff6,A,Mycobacterium tuberculosis
rank00005_coA_proteinbinders_1985_A,4p8l-assembly2_B,1.199,0.4081,4p8l,B,Mycobacterium tuberculosis H37Rv
rank00005_coA_proteinbinders_1985_A,5oeq-assembly2_B,0.2813,0.4078,5oeq,B,Mycobacterium tuberculosis H37Rv
rank00005_coA_proteinbinders_1985_A,6g83-assembly1_A,1.368,0.4052,6g83,A,Mycobacterium tuberculosis H37Rv
rank00005_coA_proteinbinders_1985_A,3pr1-assembly1_A,1.561,0.3957,3pr1,A,Thermotoga maritima
rank00005_coA_proteinbinders_1985_A,6h9t-assembly1_A,2.032,0.3892,6h9t,A,Magnetospirillum gryphiswaldense
rank00005_coA_proteinbinders_1985_A,6g83-assembly2_B,0.166,0.3861,6g83,B,Mycobacterium tuberculosis H37Rv
rank00005_coA_proteinbinders_1985_A,6hfw-assembly2_B,0.9212,0.3861,6hfw,B,Mycobacterium tuberculosis H37Rv
rank00005_coA_proteinbinders_1985_A,4p8k-assembly1_A,0.1362,0.3856,4p8k,A,Mycobacterium tuberculosis H37Rv
rank00005_coA_proteinbinders_1985_A,3ear-assembly1_A,7.59,0.3849,3ear,A,Thermus thermophilus HB27
rank00005_coA_proteinbinders_1985_A,4p8t-assembly2_B,2.644,0.3777,4p8t,B,Mycobacterium tuberculosis H37Rv
rank00005_coA_proteinbinders_1985_A,6h5v-assembly1_A,5.831,0.3752,6h5v,A,Magnetospirillum gryphiswaldense
rank00005_coA_proteinbinders_1985_A,4qtp-assembly2_B,0.8075,0.3726,4qtp,B,Mycobacterium avium subsp. paratuberculosis K-10
rank00005_coA_proteinbinders_1985_A,6qfj-assembly4_D,2.032,0.3724,6qfj,D,Desulfamplus magnetovallimortis
rank00005_coA_proteinbinders_1985_A,6gp6-assembly1_B,5.46,0.3693,6gp6,B,Magnetospirillum gryphiswaldense MSR-1
rank00005_coA_proteinbinders_1985_A,2f00-assembly1_B,2.17,0.3685,2f00,B,Escherichia coli
rank00005_coA_proteinbinders_1985_A,3p3v-assembly1_A,1.781,0.3685,3p3v,A,Streptococcus pyogenes serotype M1
rank00005_coA_proteinbinders_1985_A,6ed0-assembly1_A,0.9212,0.3677,6ed0,A,Chromobacterium violaceum ATCC 12472
rank00005_coA_proteinbinders_1985_A,6hez-assembly2_B,0.3428,0.3659,6hez,B,Mycobacterium tuberculosis
rank00005_coA_proteinbinders_1985_A,6ed0-assembly1_B,0.7077,0.3635,6ed0,B,Chromobacterium violaceum ATCC 12472
rank00005_coA_proteinbinders_1985_A,1usp-assembly1_B,0.7077,0.3628,1usp,B,Deinococcus radiodurans R1 = ATCC 13939 = DSM 20539
rank00005_coA_proteinbinders_1985_A,4d8u-assembly3_F,9.88,0.3615,4d8u,F,Salmonella enterica subsp. enterica serovar Typhimurium
rank00005_coA_proteinbinders_1985_A,7jli-assembly1_A,3.676,0.3604,7jli,A,Bacillus subtilis
rank00005_coA_proteinbinders_1985_A,8ih8-assembly1_A,3.927,0.3588,8ih8,A,Mycobacterium tuberculosis H37Rv
rank00005_coA_proteinbinders_1985_A,5t5d-assembly1_A,1.123,0.3555,5t5d,A,Streptococcus pneumoniae TIGR4
rank00005_coA_proteinbinders_1985_A,8q3w-assembly1_A,8.66,0.3508,8q3w,A,Geobacillus stearothermophilus
rank00005_coA_proteinbinders_1985_A,6qek-assembly1_B,0.756,0.3502,6qek,B,Desulfamplus magnetovallimortis BW-1
rank00005_coA_proteinbinders_1985_A,6hf3-assembly2_B,0.1554,0.3498,6hf3,B,Mycobacterium tuberculosis
rank00005_coA_proteinbinders_1985_A,2y4n-assembly1_A,2.644,0.3497,2y4n,A,Burkholderia cenocepacia J2315
rank00005_coA_proteinbinders_1985_A,1zb9-assembly1_B,0.2023,0.3488,1zb9,B,Xylella fastidiosa 9a5c
rank00005_coA_proteinbinders_1985_A,4myr-assembly4_D,9.88,0.3483,4myr,D,Sinorhizobium meliloti 1021
rank00005_coA_proteinbinders_1985_A,4mh4-assembly1_B,0.6626,0.3477,4mh4,B,Burkholderia cenocepacia J2315
rank00005_coA_proteinbinders_1985_A,4xx2-assembly1_A,0.3005,0.3474,4xx2,A,Xylella fastidiosa 9a5c
rank00005_coA_proteinbinders_1985_A,3egl-assembly2_B,4.785,0.3469,3egl,B,Corynebacterium glutamicum ATCC 13032
rank00005_coA_proteinbinders_1985_A,4pfd-assembly1_A,0.2466,0.3464,4pfd,A,Mycobacterium tuberculosis H37Rv
rank00005_coA_proteinbinders_1985_A,3wql-assembly2_D,5.111,0.3456,3wql,D,Mycobacterium tuberculosis
rank00005_coA_proteinbinders_1985_A,2qgq-assembly1_A,1.461,0.3454,2qgq,A,Thermotoga maritima MSB8
rank00005_coA_proteinbinders_1985_A,8byv-assembly1_A,1.368,0.3452,8byv,A,Staphylococcus aureus subsp. aureus NCTC 8325
rank00005_coA_proteinbinders_1985_A,4ncr-assembly1_A,0.7077,0.3451,4ncr,A,Mycobacterium tuberculosis H37Rv
rank00005_coA_proteinbinders_1985_A,6han-assembly2_B,3.222,0.3443,6han,B,Magnetospirillum gryphiswaldense
rank00005_coA_proteinbinders_1985_A,1gc8-assembly1_B,2.032,0.3441,1gc8,B,Thermus thermophilus HB8
rank00005_coA_proteinbinders_1985_A,4rvo-assembly1_B,2.824,0.3437,4rvo,B,Bacteroides thetaiotaomicron VPI-5482
rank00005_coA_proteinbinders_1985_A,5ho5-assembly1_B,3.017,0.3429,5ho5,B,Magnetospira sp. QH-2
rank00005_coA_proteinbinders_1985_A,3egl-assembly1_A,9.25,0.3421,3egl,A,Corynebacterium glutamicum ATCC 13032
rank00005_coA_proteinbinders_1985_A,1usp-assembly1_A,1.461,0.3413,1usp,A,Deinococcus radiodurans R1 = ATCC 13939 = DSM 20539
rank00005_coA_proteinbinders_1985_A,8wt6-assembly1_D,3.676,0.3401,8wt6,D,Escherichia coli
rank00005_coA_proteinbinders_1985_A,4noz-assembly1_A,0.5437,0.3383,4noz,A,Burkholderia cenocepacia J2315
rank00005_coA_proteinbinders_1985_A,6jp9-assembly1_B,7.59,0.3376,6jp9,B,Methanocaldococcus jannaschii DSM 2661
rank00005_coA_proteinbinders_1985_A,2ql8-assembly1_B,0.098,0.3372,2ql8,B,Lacticaseibacillus paracasei ATCC 334
rank00005_coA_proteinbinders_1985_A,5gz1-assembly1_B,5.831,0.3368,5gz1,B,Ureibacillus thermosphaericus
rank00005_coA_proteinbinders_1985_A,6frm-assembly1_B,2.476,0.3365,6frm,B,Methanothermococcus thermolithotrophicus
rank00005_coA_proteinbinders_1985_A,6frn-assembly1_B,3.676,0.3358,6frn,B,Methanothermococcus thermolithotrophicus
rank00005_coA_proteinbinders_1985_A,6frm-assembly2_H,4.785,0.3358,6frm,H,Methanothermococcus thermolithotrophicus
rank00005_coA_proteinbinders_1985_A,2qgq-assembly4_D,3.442,0.3353,2qgq,D,Thermotoga maritima MSB8
rank00005_coA_proteinbinders_1985_A,1z3a-assembly1_B,8.66,0.3353,1z3a,B,Escherichia coli
rank00005_coA_proteinbinders_1985_A,3gku-assembly1_B,3.927,0.3344,3gku,B,[Clostridium] symbiosum ATCC 14940
